Season,Team,Goals,xG,Venue,Efficiency
2022-2023,Elche,0.0,0.4,Away,-0.4
2022-2023,Elche,1.0,0.6,Away,0.4
2022-2023,Elche,0.0,0.4,Away,-0.4
2022-2023,Elche,0.0,0.6,Away,-0.6
2022-2023,Elche,1.0,0.9,Away,0.09999999999999998
2022-2023,Elche,0.0,0.1,Away,-0.1
2022-2023,Elche,1.0,0.7,Away,0.30000000000000004
2022-2023,Elche,0.0,0.7,Away,-0.7
2022-2023,Elche,0.0,1.1,Away,-1.1
2022-2023,Elche,1.0,1.0,Away,0.0
2022-2023,Elche,1.0,1.1,Away,-0.10000000000000009
2022-2023,Elche,1.0,0.9,Away,0.09999999999999998
2022-2023,Espanyol,0.0,0.8,Home,-0.8
2022-2023,Espanyol,1.0,1.3,Home,-0.30000000000000004
2022-2023,Espanyol,2.0,2.5,Home,-0.5
2022-2023,Espanyol,2.0,0.8,Home,1.2
2022-2023,Espanyol,1.0,1.3,Home,-0.30000000000000004
2022-2023,Espanyol,2.0,2.2,Home,-0.20000000000000018
2022-2023,Espanyol,0.0,1.1,Home,-1.1
2022-2023,Espanyol,2.0,1.5,Home,0.5
2022-2023,Espanyol,1.0,2.3,Home,-1.2999999999999998
2022-2023,Espanyol,1.0,1.4,Home,-0.3999999999999999
2022-2023,Espanyol,2.0,1.2,Home,0.8
2022-2023,Espanyol,2.0,1.4,Home,0.6000000000000001
2022-2023,Espanyol,1.0,1.2,Home,-0.19999999999999996
2022-2023,Espanyol,1.0,0.9,Home,0.09999999999999998
2022-2023,Espanyol,0.0,1.3,Home,-1.3
2022-2023,Espanyol,1.0,2.4,Home,-1.4
2022-2023,Espanyol,2.0,2.7,Home,-0.7000000000000002
2022-2023,Espanyol,3.0,3.0,Home,0.0
2022-2023,Espanyol,3.0,0.6,Home,2.4
2022-2023,Espanyol,2.0,1.1,Away,0.8999999999999999
2022-2023,Espanyol,1.0,0.6,Away,0.4
2022-2023,Espanyol,1.0,0.8,Away,0.19999999999999996
2022-2023,Espanyol,2.0,1.3,Away,0.7
2022-2023,Espanyol,0.0,1.0,Away,-1.0
2022-2023,Espanyol,1.0,0.3,Away,0.7
2022-2023,Espanyol,1.0,0.7,Away,0.30000000000000004
2022-2023,Espanyol,1.0,0.9,Away,0.09999999999999998
2022-2023,Espanyol,2.0,0.8,Away,1.2
2022-2023,Espanyol,1.0,0.8,Away,0.19999999999999996
2022-2023,Espanyol,1.0,1.3,Away,-0.30000000000000004
2022-2023,Espanyol,1.0,1.2,Away,-0.19999999999999996
2022-2023,Espanyol,1.0,1.2,Away,-0.19999999999999996
2022-2023,Espanyol,1.0,1.0,Away,0.0
2022-2023,Espanyol,1.0,0.8,Away,0.19999999999999996
2022-2023,Espanyol,2.0,0.9,Away,1.1
2022-2023,Espanyol,2.0,1.0,Away,1.0
2022-2023,Espanyol,2.0,1.6,Away,0.3999999999999999
2022-2023,Espanyol,2.0,1.2,Away,0.8
2022-2023,Everton,0.0,0.7,Home,-0.7
2022-2023,Everton,1.0,1.5,Home,-0.5
2022-2023,Everton,0.0,1.7,Home,-1.7
2022-2023,Everton,1.0,0.4,Home,0.6
2022-2023,Everton,1.0,0.6,Home,0.4
2022-2023,Everton,3.0,1.4,Home,1.6
2022-2023,Everton,0.0,1.2,Home,-1.2
2022-2023,Everton,1.0,1.7,Home,-0.7
2022-2023,Everton,1.0,1.3,Home,-0.30000000000000004
2022-2023,Everton,1.0,1.4,Home,-0.3999999999999999
2022-2023,Everton,1.0,1.7,Home,-0.7
2022-2023,Everton,1.0,1.4,Home,-0.3999999999999999
2022-2023,Everton,0.0,1.6,Home,-1.6
2022-2023,Everton,1.0,1.0,Home,0.0
2022-2023,Everton,1.0,0.9,Home,0.09999999999999998
2022-2023,Everton,1.0,1.4,Home,-0.3999999999999999
2022-2023,Everton,1.0,0.9,Home,0.09999999999999998
2022-2023,Everton,0.0,1.6,Home,-1.6
2022-2023,Everton,1.0,1.0,Home,0.0
2022-2023,Everton,1.0,1.6,Away,-0.6000000000000001
2022-2023,Everton,1.0,1.1,Away,-0.10000000000000009
2022-2023,Everton,1.0,1.0,Away,0.0
2022-2023,Everton,2.0,2.0,Away,0.0
2022-2023,Everton,0.0,0.4,Away,-0.4
2022-2023,Everton,0.0,0.2,Away,-0.2
2022-2023,Everton,0.0,0.9,Away,-0.9
2022-2023,Everton,0.0,0.8,Away,-0.8
2022-2023,Everton,1.0,0.1,Away,0.9
2022-2023,Everton,0.0,0.5,Away,-0.5
2022-2023,Everton,0.0,0.4,Away,-0.4
2022-2023,Everton,0.0,1.2,Away,-1.2
2022-2023,Everton,2.0,1.7,Away,0.30000000000000004
2022-2023,Everton,2.0,1.2,Away,0.8
2022-2023,Everton,0.0,1.0,Away,-1.0
2022-2023,Everton,0.0,0.4,Away,-0.4
2022-2023,Everton,2.0,3.1,Away,-1.1
2022-2023,Everton,5.0,2.3,Away,2.7
2022-2023,Everton,1.0,2.0,Away,-1.0
2022-2023,Fulham,2.0,1.2,Home,0.8
2022-2023,Fulham,3.0,2.4,Home,0.6000000000000001
2022-2023,Fulham,2.0,0.7,Home,1.3
2022-2023,Fulham,1.0,0.5,Home,0.5
2022-2023,Fulham,2.0,2.1,Home,-0.10000000000000009
2022-2023,Fulham,3.0,2.1,Home,0.8999999999999999
2022-2023,Fulham,0.0,1.9,Home,-1.9
2022-2023,Fulham,1.0,1.4,Home,-0.3999999999999999
2022-2023,Fulham,2.0,1.5,Home,0.5
2022-2023,Fulham,2.0,1.0,Home,1.0
2022-2023,Fulham,0.0,1.0,Home,-1.0
2022-2023,Fulham,2.0,1.5,Home,0.5
2022-2023,Fulham,1.0,0.5,Home,0.5
2022-2023,Fulham,0.0,0.8,Home,-0.8
2022-2023,Fulham,0.0,0.7,Home,-0.7
2022-2023,Fulham,2.0,1.7,Home,0.30000000000000004
2022-2023,Fulham,1.0,0.2,Home,0.8
2022-2023,Fulham,5.0,1.6,Home,3.4
2022-2023,Fulham,2.0,1.7,Home,0.30000000000000004
2022-2023,Fulham,0.0,1.5,Away,-1.5
2022-2023,Fulham,1.0,0.8,Away,0.19999999999999996
2022-2023,Fulham,1.0,0.7,Away,0.30000000000000004
2022-2023,Fulham,3.0,0.9,Away,2.1
2022-2023,Fulham,1.0,0.7,Away,0.30000000000000004
2022-2023,Fulham,3.0,1.8,Away,1.2
2022-2023,Fulham,1.0,1.0,Away,0.0
2022-2023,Fulham,3.0,2.5,Away,0.5
2022-2023,Fulham,1.0,1.7,Away,-0.7
2022-2023,Fulham,0.0,1.1,Away,-1.1
2022-2023,Fulham,0.0,0.6,Away,-0.6
2022-2023,Fulham,1.0,0.3,Away,0.7
2022-2023,Fulham,2.0,1.4,Away,0.6000000000000001
2022-2023,Fulham,1.0,0.8,Away,0.19999999999999996
2022-2023,Fulham,3.0,1.8,Away,1.2
2022-2023,Fulham,0.0,0.1,Away,-0.1
2022-2023,Fulham,0.0,0.9,Away,-0.9
2022-2023,Fulham,2.0,1.4,Away,0.6000000000000001
2022-2023,Fulham,1.0,1.8,Away,-0.8
2022-2023,Getafe,0.0,0.7,Home,-0.7
2022-2023,Getafe,0.0,0.3,Home,-0.3
2022-2023,Getafe,2.0,1.1,Home,0.8999999999999999
2022-2023,Getafe,2.0,2.8,Home,-0.7999999999999998
2022-2023,Getafe,0.0,0.3,Home,-0.3
2022-2023,Getafe,2.0,0.8,Home,1.2
2022-2023,Getafe,0.0,0.6,Home,-0.6
2022-2023,Getafe,2.0,1.2,Home,0.8
2022-2023,Getafe,1.0,0.5,Home,0.5
2022-2023,Getafe,0.0,0.3,Home,-0.3
2022-2023,Getafe,1.0,1.4,Home,-0.3999999999999999
2022-2023,Getafe,1.0,1.8,Home,-0.8
2022-2023,Getafe,3.0,1.5,Home,1.5
2022-2023,Getafe,2.0,1.7,Home,0.30000000000000004
2022-2023,Getafe,0.0,0.5,Home,-0.5
2022-2023,Getafe,1.0,1.6,Home,-0.6000000000000001
2022-2023,Getafe,1.0,2.7,Home,-1.7000000000000002
2022-2023,Getafe,1.0,1.5,Home,-0.5
2022-2023,Getafe,2.0,2.5,Home,-0.5
2022-2023,Getafe,1.0,0.6,Away,0.4
2022-2023,Getafe,1.0,0.2,Away,0.8
2022-2023,Getafe,2.0,0.8,Away,1.2
2022-2023,Getafe,0.0,0.4,Away,-0.4
2022-2023,Getafe,1.0,0.2,Away,0.8
2022-2023,Getafe,1.0,0.4,Away,0.6
2022-2023,Getafe,0.0,0.4,Away,-0.4
2022-2023,Getafe,1.0,0.7,Away,0.30000000000000004
2022-2023,Getafe,0.0,1.1,Away,-1.1
2022-2023,Getafe,1.0,1.2,Away,-0.19999999999999996
2022-2023,Getafe,1.0,0.6,Away,0.4
2022-2023,Getafe,2.0,2.7,Away,-0.7000000000000002
2022-2023,Getafe,0.0,0.8,Away,-0.8
2022-2023,Getafe,0.0,0.3,Away,-0.3
2022-2023,Getafe,1.0,0.1,Away,0.9
2022-2023,Getafe,0.0,0.5,Away,-0.5
2022-2023,Getafe,0.0,0.7,Away,-0.7
2022-2023,Getafe,1.0,0.5,Away,0.5
2022-2023,Getafe,0.0,0.5,Away,-0.5
2022-2023,Girona,3.0,1.1,Home,1.9
2022-2023,Girona,0.0,1.0,Home,-1.0
2022-2023,Girona,2.0,1.9,Home,0.10000000000000009
2022-2023,Girona,3.0,1.0,Home,2.0
2022-2023,Girona,1.0,2.3,Home,-1.2999999999999998
2022-2023,Girona,1.0,0.4,Home,0.6
2022-2023,Girona,2.0,1.0,Home,1.0
2022-2023,Girona,2.0,2.3,Home,-0.2999999999999998
2022-2023,Girona,2.0,2.2,Home,-0.20000000000000018
2022-2023,Girona,0.0,1.1,Home,-1.1
2022-2023,Girona,1.0,2.3,Home,-1.2999999999999998
2022-2023,Girona,6.0,3.0,Home,3.0
2022-2023,Girona,0.0,0.4,Home,-0.4
2022-2023,Girona,2.0,1.6,Home,0.3999999999999999
2022-2023,Girona,2.0,1.3,Home,0.7
2022-2023,Girona,4.0,2.3,Home,1.7000000000000002
2022-2023,Girona,2.0,1.7,Home,0.30000000000000004
2022-2023,Girona,1.0,1.2,Home,-0.19999999999999996
2022-2023,Girona,1.0,1.0,Home,0.0
2022-2023,Girona,0.0,0.1,Away,-0.1
2022-2023,Girona,1.0,1.2,Away,-0.19999999999999996
2022-2023,Girona,1.0,1.3,Away,-0.30000000000000004
2022-2023,Girona,1.0,0.8,Away,0.19999999999999996
2022-2023,Girona,2.0,2.8,Away,-0.7999999999999998
2022-2023,Girona,1.0,1.4,Away,-0.3999999999999999
2022-2023,Girona,2.0,2.3,Away,-0.2999999999999998
2022-2023,Girona,2.0,1.2,Away,0.8
2022-2023,Girona,0.0,0.6,Away,-0.6
2022-2023,Girona,0.0,0.2,Away,-0.2
2022-2023,Girona,3.0,1.1,Away,1.9
2022-2023,Girona,2.0,0.8,Away,1.2
2022-2023,Girona,2.0,1.8,Away,0.19999999999999996
2022-2023,Girona,0.0,0.6,Away,-0.6
2022-2023,Girona,0.0,1.0,Away,-1.0
2022-2023,Girona,2.0,0.8,Away,1.2
2022-2023,Girona,2.0,1.2,Away,0.8
2022-2023,Girona,1.0,1.2,Away,-0.19999999999999996
2022-2023,Girona,1.0,0.9,Away,0.09999999999999998
2022-2023,Leeds United,2.0,0.8,Home,1.2
2022-2023,Leeds United,3.0,2.1,Home,0.8999999999999999
2022-2023,Leeds United,1.0,1.0,Home,0.0
2022-2023,Leeds United,0.0,0.4,Home,-0.4
2022-2023,Leeds United,0.0,1.8,Home,-1.8
2022-2023,Leeds United,2.0,1.6,Home,0.3999999999999999
2022-2023,Leeds United,4.0,2.2,Home,1.7999999999999998
2022-2023,Leeds United,1.0,0.6,Home,0.4
2022-2023,Leeds United,2.0,1.6,Home,0.3999999999999999
2022-2023,Leeds United,0.0,0.5,Home,-0.5
2022-2023,Leeds United,0.0,1.8,Home,-1.8
2022-2023,Leeds United,1.0,0.9,Home,0.09999999999999998
2022-2023,Leeds United,2.0,0.9,Home,1.1
2022-2023,Leeds United,2.0,1.8,Home,0.19999999999999996
2022-2023,Leeds United,1.0,0.9,Home,0.09999999999999998
2022-2023,Leeds United,1.0,1.4,Home,-0.3999999999999999
2022-2023,Leeds United,1.0,1.5,Home,-0.5
2022-2023,Leeds United,2.0,2.1,Home,-0.10000000000000009
2022-2023,Leeds United,1.0,1.5,Home,-0.5
2022-2023,Leeds United,2.0,1.8,Away,0.19999999999999996
2022-2023,Leeds United,0.0,1.8,Away,-1.8
2022-2023,Leeds United,2.0,1.7,Away,0.30000000000000004
2022-2023,Leeds United,1.0,1.0,Away,0.0
2022-2023,Leeds United,0.0,1.3,Away,-1.3
2022-2023,Leeds United,2.0,1.8,Away,0.19999999999999996
2022-2023,Leeds United,3.0,1.1,Away,1.9
2022-2023,Leeds United,0.0,0.4,Away,-0.4
2022-2023,Leeds United,1.0,2.4,Away,-1.4
2022-2023,Leeds United,0.0,0.9,Away,-0.9
2022-2023,Leeds United,2.0,0.6,Away,1.4
2022-2023,Leeds United,0.0,0.5,Away,-0.5
2022-2023,Leeds United,0.0,1.0,Away,-1.0
2022-2023,Leeds United,4.0,1.6,Away,2.4
2022-2023,Leeds United,1.0,0.7,Away,0.30000000000000004
2022-2023,Leeds United,1.0,0.8,Away,0.19999999999999996
2022-2023,Leeds United,1.0,1.6,Away,-0.6000000000000001
2022-2023,Leeds United,1.0,0.2,Away,0.8
2022-2023,Leeds United,1.0,0.9,Away,0.09999999999999998
2022-2023,Leicester City,2.0,0.6,Home,1.4
2022-2023,Leicester City,1.0,0.3,Home,0.7
2022-2023,Leicester City,0.0,0.7,Home,-0.7
2022-2023,Leicester City,4.0,1.3,Home,2.7
2022-2023,Leicester City,0.0,1.0,Home,-1.0
2022-2023,Leicester City,2.0,0.8,Home,1.2
2022-2023,Leicester City,0.0,0.7,Home,-0.7
2022-2023,Leicester City,0.0,0.5,Home,-0.5
2022-2023,Leicester City,0.0,1.7,Home,-1.7
2022-2023,Leicester City,2.0,0.9,Home,1.1
2022-2023,Leicester City,4.0,1.7,Home,2.3
2022-2023,Leicester City,0.0,0.0,Home,0.0
2022-2023,Leicester City,1.0,2.4,Home,-1.4
2022-2023,Leicester City,1.0,0.5,Home,0.5
2022-2023,Leicester City,0.0,0.7,Home,-0.7
2022-2023,Leicester City,2.0,2.4,Home,-0.3999999999999999
2022-2023,Leicester City,2.0,3.4,Home,-1.4
2022-2023,Leicester City,0.0,0.4,Home,-0.4
2022-2023,Leicester City,2.0,1.4,Home,0.6000000000000001
2022-2023,Leicester City,2.0,0.5,Away,1.5
2022-2023,Leicester City,1.0,2.5,Away,-1.5
2022-2023,Leicester City,2.0,1.4,Away,0.6000000000000001
2022-2023,Leicester City,2.0,1.8,Away,0.19999999999999996
2022-2023,Leicester City,1.0,1.0,Away,0.0
2022-2023,Leicester City,4.0,0.9,Away,3.1
2022-2023,Leicester City,2.0,2.3,Away,-0.2999999999999998
2022-2023,Leicester City,2.0,1.8,Away,0.19999999999999996
2022-2023,Leicester City,1.0,1.0,Away,0.0
2022-2023,Leicester City,0.0,1.0,Away,-1.0
2022-2023,Leicester City,4.0,2.6,Away,1.4
2022-2023,Leicester City,0.0,1.6,Away,-1.6
2022-2023,Leicester City,0.0,1.9,Away,-1.9
2022-2023,Leicester City,1.0,1.3,Away,-0.30000000000000004
2022-2023,Leicester City,1.0,0.2,Away,0.8
2022-2023,Leicester City,1.0,2.3,Away,-1.2999999999999998
2022-2023,Leicester City,1.0,2.1,Away,-1.1
2022-2023,Leicester City,3.0,2.8,Away,0.20000000000000018
2022-2023,Leicester City,0.0,0.1,Away,-0.1
2022-2023,Liverpool,1.0,2.0,Home,-1.0
2022-2023,Liverpool,9.0,3.3,Home,5.7
2022-2023,Liverpool,2.0,1.5,Home,0.5
2022-2023,Liverpool,3.0,1.5,Home,1.5
2022-2023,Liverpool,1.0,2.1,Home,-1.1
2022-2023,Liverpool,1.0,1.7,Home,-0.7
2022-2023,Liverpool,1.0,1.7,Home,-0.7
2022-2023,Liverpool,3.0,1.9,Home,1.1
2022-2023,Liverpool,2.0,2.2,Home,-0.20000000000000018
2022-2023,Liverpool,0.0,1.4,Home,-1.4
2022-2023,Liverpool,2.0,2.3,Home,-0.2999999999999998
2022-2023,Liverpool,2.0,2.6,Home,-0.6000000000000001
2022-2023,Liverpool,7.0,2.8,Home,4.2
2022-2023,Liverpool,2.0,3.9,Home,-1.9
2022-2023,Liverpool,3.0,2.8,Home,0.20000000000000018
2022-2023,Liverpool,4.0,2.2,Home,1.7999999999999998
2022-2023,Liverpool,1.0,1.8,Home,-0.8
2022-2023,Liverpool,1.0,2.2,Home,-1.2000000000000002
2022-2023,Liverpool,1.0,0.7,Home,0.30000000000000004
2022-2023,Liverpool,2.0,1.2,Away,0.8
2022-2023,Liverpool,1.0,1.3,Away,-0.30000000000000004
2022-2023,Liverpool,0.0,2.1,Away,-2.1
2022-2023,Liverpool,2.0,1.1,Away,0.8999999999999999
2022-2023,Liverpool,0.0,1.6,Away,-1.6
2022-2023,Liverpool,2.0,1.2,Away,0.8
2022-2023,Liverpool,3.0,2.7,Away,0.2999999999999998
2022-2023,Liverpool,1.0,2.0,Away,-1.0
2022-2023,Liverpool,0.0,1.0,Away,-1.0
2022-2023,Liverpool,0.0,1.8,Away,-1.8
2022-2023,Liverpool,2.0,1.9,Away,0.10000000000000009
2022-2023,Liverpool,0.0,0.9,Away,-0.9
2022-2023,Liverpool,0.0,1.7,Away,-1.7
2022-2023,Liverpool,1.0,0.3,Away,0.7
2022-2023,Liverpool,0.0,0.3,Away,-0.3
2022-2023,Liverpool,6.0,2.7,Away,3.3
2022-2023,Liverpool,2.0,1.9,Away,0.10000000000000009
2022-2023,Liverpool,3.0,2.2,Away,0.7999999999999998
2022-2023,Liverpool,4.0,4.0,Away,0.0
2022-2023,Mallorca,1.0,0.6,Home,0.4
2022-2023,Mallorca,1.0,0.7,Home,0.30000000000000004
2022-2023,Mallorca,1.0,0.6,Home,0.4
2022-2023,Mallorca,0.0,1.2,Home,-1.2
2022-2023,Mallorca,0.0,0.7,Home,-0.7
2022-2023,Mallorca,1.0,1.4,Home,-0.3999999999999999
2022-2023,Mallorca,1.0,1.3,Home,-0.30000000000000004
2022-2023,Mallorca,1.0,1.2,Home,-0.19999999999999996
2022-2023,Mallorca,1.0,0.5,Home,0.5
2022-2023,Mallorca,1.0,0.2,Home,0.8
2022-2023,Mallorca,4.0,2.2,Home,1.7999999999999998
2022-2023,Mallorca,0.0,0.9,Home,-0.9
2022-2023,Mallorca,1.0,1.4,Home,-0.3999999999999999
2022-2023,Mallorca,0.0,0.5,Home,-0.5
2022-2023,Mallorca,3.0,1.5,Home,1.5
2022-2023,Mallorca,1.0,0.9,Home,0.09999999999999998
2022-2023,Mallorca,1.0,1.2,Home,-0.19999999999999996
2022-2023,Mallorca,1.0,0.5,Home,0.5
2022-2023,Mallorca,3.0,2.2,Home,0.7999999999999998
2022-2023,Mallorca,0.0,0.4,Away,-0.4
2022-2023,Mallorca,2.0,0.8,Away,1.2
2022-2023,Mallorca,1.0,0.5,Away,0.5
2022-2023,Mallorca,1.0,2.3,Away,-1.2999999999999998
2022-2023,Mallorca,0.0,0.9,Away,-0.9
2022-2023,Mallorca,2.0,1.5,Away,0.5
2022-2023,Mallorca,2.0,0.4,Away,1.6
2022-2023,Mallorca,0.0,0.6,Away,-0.6
2022-2023,Mallorca,0.0,0.5,Away,-0.5
2022-2023,Mallorca,0.0,0.4,Away,-0.4
2022-2023,Mallorca,0.0,0.3,Away,-0.3
2022-2023,Mallorca,1.0,0.7,Away,0.30000000000000004
2022-2023,Mallorca,0.0,0.2,Away,-0.2
2022-2023,Mallorca,3.0,1.8,Away,1.2
2022-2023,Mallorca,1.0,1.0,Away,0.0
2022-2023,Mallorca,1.0,0.9,Away,0.09999999999999998
2022-2023,Mallorca,1.0,1.4,Away,-0.3999999999999999
2022-2023,Mallorca,0.0,0.8,Away,-0.8
2022-2023,Mallorca,0.0,0.1,Away,-0.1
2022-2023,Manchester City,4.0,1.7,Home,2.3
2022-2023,Manchester City,4.0,2.2,Home,1.7999999999999998
2022-2023,Manchester City,6.0,3.3,Home,2.7
2022-2023,Manchester City,6.0,3.2,Home,2.8
2022-2023,Manchester City,4.0,2.4,Home,1.6
2022-2023,Manchester City,3.0,1.6,Home,1.4
2022-2023,Manchester City,2.0,2.1,Home,-0.10000000000000009
2022-2023,Manchester City,1.0,1.6,Home,-0.6000000000000001
2022-2023,Manchester City,1.0,1.7,Home,-0.7
2022-2023,Manchester City,4.0,2.3,Home,1.7000000000000002
2022-2023,Manchester City,3.0,2.8,Home,0.20000000000000018
2022-2023,Manchester City,3.0,3.3,Home,-0.2999999999999998
2022-2023,Manchester City,2.0,1.3,Home,0.7
2022-2023,Manchester City,4.0,2.9,Home,1.1
2022-2023,Manchester City,3.0,1.6,Home,1.4
2022-2023,Manchester City,4.0,2.5,Home,1.5
2022-2023,Manchester City,3.0,2.3,Home,0.7000000000000002
2022-2023,Manchester City,2.0,2.6,Home,-0.6000000000000001
2022-2023,Manchester City,1.0,1.2,Home,-0.19999999999999996
2022-2023,Manchester City,2.0,2.2,Away,-0.20000000000000018
2022-2023,Manchester City,3.0,2.1,Away,0.8999999999999999
2022-2023,Manchester City,1.0,2.1,Away,-1.1
2022-2023,Manchester City,3.0,1.1,Away,1.9
2022-2023,Manchester City,0.0,1.0,Away,-1.0
2022-2023,Manchester City,1.0,1.0,Away,0.0
2022-2023,Manchester City,3.0,4.3,Away,-1.2999999999999998
2022-2023,Manchester City,1.0,2.0,Away,-1.0
2022-2023,Manchester City,1.0,0.6,Away,0.4
2022-2023,Manchester City,0.0,1.3,Away,-1.3
2022-2023,Manchester City,3.0,1.8,Away,1.2
2022-2023,Manchester City,1.0,2.4,Away,-1.4
2022-2023,Manchester City,4.0,2.4,Away,1.6
2022-2023,Manchester City,1.0,2.1,Away,-1.1
2022-2023,Manchester City,4.0,2.9,Away,1.1
2022-2023,Manchester City,2.0,2.5,Away,-0.5
2022-2023,Manchester City,3.0,0.8,Away,2.2
2022-2023,Manchester City,1.0,1.8,Away,-0.8
2022-2023,Manchester City,0.0,1.6,Away,-1.6
2022-2023,Manchester Utd,1.0,1.4,Home,-0.3999999999999999
2022-2023,Manchester Utd,2.0,1.8,Home,0.19999999999999996
2022-2023,Manchester Utd,3.0,1.5,Home,1.5
2022-2023,Manchester Utd,0.0,0.8,Home,-0.8
2022-2023,Manchester Utd,2.0,1.5,Home,0.5
2022-2023,Manchester Utd,1.0,1.2,Home,-0.19999999999999996
2022-2023,Manchester Utd,3.0,2.4,Home,0.6000000000000001
2022-2023,Manchester Utd,3.0,2.2,Home,0.7999999999999998
2022-2023,Manchester Utd,2.0,1.7,Home,0.30000000000000004
2022-2023,Manchester Utd,2.0,2.0,Home,0.0
2022-2023,Manchester Utd,2.0,2.0,Home,0.0
2022-2023,Manchester Utd,3.0,4.4,Home,-1.4000000000000004
2022-2023,Manchester Utd,0.0,0.8,Home,-0.8
2022-2023,Manchester Utd,1.0,1.2,Home,-0.19999999999999996
2022-2023,Manchester Utd,2.0,3.4,Home,-1.4
2022-2023,Manchester Utd,1.0,1.2,Home,-0.19999999999999996
2022-2023,Manchester Utd,2.0,3.2,Home,-1.2000000000000002
2022-2023,Manchester Utd,4.0,5.2,Home,-1.2000000000000002
2022-2023,Manchester Utd,2.0,2.9,Home,-0.8999999999999999
2022-2023,Manchester Utd,0.0,0.9,Away,-0.9
2022-2023,Manchester Utd,1.0,1.1,Away,-0.10000000000000009
2022-2023,Manchester Utd,1.0,1.5,Away,-0.5
2022-2023,Manchester Utd,3.0,1.7,Away,1.3
2022-2023,Manchester Utd,2.0,1.4,Away,0.6000000000000001
2022-2023,Manchester Utd,1.0,0.8,Away,0.19999999999999996
2022-2023,Manchester Utd,1.0,0.5,Away,0.5
2022-2023,Manchester Utd,2.0,2.5,Away,-0.5
2022-2023,Manchester Utd,1.0,2.0,Away,-1.0
2022-2023,Manchester Utd,1.0,2.1,Away,-1.1
2022-2023,Manchester Utd,2.0,0.4,Away,1.6
2022-2023,Manchester Utd,2.0,1.1,Away,0.8999999999999999
2022-2023,Manchester Utd,0.0,0.8,Away,-0.8
2022-2023,Manchester Utd,0.0,0.4,Away,-0.4
2022-2023,Manchester Utd,2.0,3.5,Away,-1.5
2022-2023,Manchester Utd,2.0,2.0,Away,0.0
2022-2023,Manchester Utd,0.0,1.4,Away,-1.4
2022-2023,Manchester Utd,0.0,1.2,Away,-1.2
2022-2023,Manchester Utd,1.0,1.4,Away,-0.3999999999999999
2022-2023,Newcastle Utd,2.0,1.7,Home,0.30000000000000004
2022-2023,Newcastle Utd,3.0,1.8,Home,1.2
2022-2023,Newcastle Utd,0.0,2.8,Home,-2.8
2022-2023,Newcastle Utd,1.0,1.9,Home,-0.8999999999999999
2022-2023,Newcastle Utd,5.0,1.5,Home,3.5
2022-2023,Newcastle Utd,1.0,1.5,Home,-0.5
2022-2023,Newcastle Utd,4.0,3.4,Home,0.6000000000000001
2022-2023,Newcastle Utd,1.0,1.0,Home,0.0
2022-2023,Newcastle Utd,0.0,2.2,Home,-2.2
2022-2023,Newcastle Utd,1.0,2.2,Home,-1.2000000000000002
2022-2023,Newcastle Utd,1.0,1.0,Home,0.0
2022-2023,Newcastle Utd,0.0,2.0,Home,-2.0
2022-2023,Newcastle Utd,2.0,1.8,Home,0.19999999999999996
2022-2023,Newcastle Utd,2.0,3.7,Home,-1.7000000000000002
2022-2023,Newcastle Utd,6.0,3.7,Home,2.3
2022-2023,Newcastle Utd,3.0,4.3,Home,-1.2999999999999998
2022-2023,Newcastle Utd,0.0,1.3,Home,-1.3
2022-2023,Newcastle Utd,4.0,3.6,Home,0.3999999999999999
2022-2023,Newcastle Utd,0.0,2.1,Home,-2.1
2022-2023,Newcastle Utd,0.0,0.2,Away,-0.2
2022-2023,Newcastle Utd,1.0,1.7,Away,-0.7
2022-2023,Newcastle Utd,1.0,0.7,Away,0.30000000000000004
2022-2023,Newcastle Utd,4.0,3.3,Away,0.7000000000000002
2022-2023,Newcastle Utd,0.0,0.8,Away,-0.8
2022-2023,Newcastle Utd,2.0,1.2,Away,0.8
2022-2023,Newcastle Utd,4.0,0.9,Away,3.1
2022-2023,Newcastle Utd,3.0,1.9,Away,1.1
2022-2023,Newcastle Utd,0.0,1.0,Away,-1.0
2022-2023,Newcastle Utd,0.0,1.2,Away,-1.2
2022-2023,Newcastle Utd,1.0,1.3,Away,-0.30000000000000004
2022-2023,Newcastle Utd,0.0,0.4,Away,-0.4
2022-2023,Newcastle Utd,2.0,2.4,Away,-0.3999999999999999
2022-2023,Newcastle Utd,5.0,3.3,Away,1.7000000000000002
2022-2023,Newcastle Utd,2.0,1.3,Away,0.7
2022-2023,Newcastle Utd,0.0,0.5,Away,-0.5
2022-2023,Newcastle Utd,4.0,2.4,Away,1.6
2022-2023,Newcastle Utd,2.0,2.4,Away,-0.3999999999999999
2022-2023,Newcastle Utd,1.0,1.7,Away,-0.7
2022-2023,Nott'ham Forest,1.0,1.3,Home,-0.30000000000000004
2022-2023,Nott'ham Forest,0.0,0.9,Home,-0.9
2022-2023,Nott'ham Forest,2.0,1.9,Home,0.10000000000000009
2022-2023,Nott'ham Forest,2.0,1.4,Home,0.6000000000000001
2022-2023,Nott'ham Forest,1.0,0.3,Home,0.7
2022-2023,Nott'ham Forest,1.0,1.9,Home,-0.8999999999999999
2022-2023,Nott'ham Forest,2.0,1.5,Home,0.5
2022-2023,Nott'ham Forest,1.0,1.1,Home,-0.10000000000000009
2022-2023,Nott'ham Forest,1.0,1.4,Home,-0.3999999999999999
